Entropy
[0.9304120607225332, 0.9321243984562778, 0.9328103808511419, 0.9334544711913577, 0.9333392680410751, 0.9334911267391748, 0.9334649442050197, 0.9336010933826263, 0.934894510569889, 0.934884037556227, 0.9347007598171412, 0.9350620787884818, 0.9344755900234072, 0.9345279550917174, 0.9354443437871465, 0.9354862358417947, 0.935329140636864, 0.9355438374169359, 0.9361407991956725, 0.9361826912503207]
[0.9094974524394267, 0.9251284253300308, 0.9185408997366037, 0.9245890651264355, 0.9255106903286955, 0.9262385647782078, 0.9257149140951054, 0.920871145276409, 0.9284221881267444, 0.9271392439531437, 0.9287520880570989, 0.9304382432566883, 0.9285688103180131, 0.9317944985259233, 0.9303754051747161, 0.9285740468248441, 0.9316950048961339, 0.9312917938701452, 0.9309304748988045, 0.9286159388794922]
[0.9307161409241339, 0.9320776255707762, 0.9325070168824097, 0.9330254283440158, 0.9335962045997235, 0.9338632650496418, 0.933868501529052, 0.9346539734405764, 0.934737757111139, 0.9343293117171463, 0.9354865736667923, 0.9354551547903314, 0.9349576892463659, 0.9356646139667378, 0.9364605588370827, 0.9359054920196054, 0.9356855598843785, 0.9358636001843241, 0.9364029575635708, 0.9365809978635165]
[0.571392, 0.576476, 0.61716, 0.629437, 0.646226, 0.646367, 0.64368, 0.640698, 0.63983, 0.644663, 0.645157, 0.66017, 0.647664, 0.654128, 0.654586, 0.641532, 0.649118, 0.645569, 0.656409, 0.658278]
[0.569524, 0.638394, 0.665521, 0.631323, 0.696943, 0.698991, 0.690993, 0.699825, 0.69263, 0.686264, 0.694298, 0.688069, 0.689948, 0.694828, 0.700124, 0.694133, 0.68361, 0.693045, 0.69852, 0.696866]
[0.606559, 0.609867, 0.641211, 0.657608, 0.668042, 0.668022, 0.681155, 0.676704, 0.683433, 0.681284, 0.68454, 0.69106, 0.686039, 0.692229, 0.691176, 0.683114, 0.684442, 0.686074, 0.69369, 0.692423]
[619594, 656754, 692434, 726694, 759574, 791134, 821434, 850534, 878454, 905274, 931014, 955714, 979434, 1002214, 1024074, 1045054, 1065194, 1084534, 1103094, 1120914]

Margin
[0.9307471971597187, 0.9314645985955688, 0.9310980431173973, 0.9319934857855022, 0.933061733179031, 0.9327108872213524, 0.9333916331093854, 0.9338000806422052, 0.9343551503662937, 0.9346117392010138, 0.9349364026245373, 0.9347897804332685, 0.9344022789277728, 0.9356485675535564, 0.9354181612529914, 0.935114443856792, 0.9349521121450303, 0.9357009326218666, 0.9356380945398943, 0.9359051563882765]
[0.922887200406353, 0.9197924248692182, 0.9233270669801589, 0.9264061329968005, 0.9229657480088183, 0.927186372514623, 0.928579283331675, 0.9268669455979305, 0.9273905962810328, 0.9242277461550948, 0.9296213481910487, 0.928102761210052, 0.9300350322306995, 0.9303806416815471, 0.9320406143469814, 0.929898883053093, 0.9309461844192976, 0.932171527017757, 0.9318992286625438, 0.9318887556488817]
[0.929757865192074, 0.9319781324619831, 0.9306271207741611, 0.9316482342591429, 0.9333029617527544, 0.9330725566587073, 0.9331511038498597, 0.9330620836998869, 0.9353190063256671, 0.9352247496962842, 0.9354394453521009, 0.9356593774873277, 0.9354080264756399, 0.935669850446148, 0.9361673159901135, 0.9357798165137615, 0.9363296468518286, 0.9363244103724184, 0.9364553223576725, 0.9361934983871644]
[0.569914, 0.595823, 0.597899, 0.619959, 0.63101, 0.637707, 0.632695, 0.644721, 0.652075, 0.652801, 0.653043, 0.654569, 0.658791, 0.639445, 0.655082, 0.659354, 0.654366, 0.655441, 0.661047, 0.656606]
[0.569143, 0.667962, 0.630269, 0.686295, 0.692509, 0.685487, 0.689214, 0.685574, 0.692932, 0.691231, 0.693719, 0.693663, 0.689712, 0.692719, 0.697266, 0.692254, 0.698736, 0.698619, 0.694111, 0.692857]
[0.604159, 0.626139, 0.647706, 0.666129, 0.679404, 0.676497, 0.678484, 0.686175, 0.69176, 0.691151, 0.692991, 0.693259, 0.692385, 0.683527, 0.694611, 0.691183, 0.692605, 0.69283, 0.695241, 0.691558]
[619594, 656754, 692434, 726694, 759574, 791134, 821434, 850534, 878454, 905274, 931014, 955714, 979434, 1002214, 1024074, 1045054, 1065194, 1084534, 1103094, 1120914]

Random
[0.929909356066755, 0.9321977095519121, 0.9321662905109259, 0.9332607204386099, 0.9326375761257181, 0.9335592013279781, 0.9338053171490363, 0.9335749108484712, 0.9350097137201715, 0.9334125791367095, 0.9350411327611576, 0.9343708598867867, 0.9351877549524263, 0.9354757628281326, 0.9360622515932072, 0.9359575214565867, 0.9358685008404594, 0.9354076882393293, 0.9365021181670131, 0.9359418119360937]
[0.922698686160436, 0.924484334989815, 0.9238402446495991, 0.9222588195866301, 0.9295532736022454, 0.9256311299858091, 0.9304748988045055, 0.9302654385312645, 0.9290505689464672, 0.923829771635937, 0.9281289437442071, 0.928542627783858, 0.9302287829834474, 0.9268669455979305, 0.930370168667885, 0.9316374033209927, 0.928767797577592, 0.9304801353113366, 0.9301921274356303, 0.928542627783858]
[0.9275690167986259, 0.9319886054208035, 0.9327060030999959, 0.9329102257969921, 0.933261069917473, 0.9338475556114113, 0.9338580285702317, 0.9339575216790248, 0.9343554941141972, 0.9341617443760211, 0.9347272841523188, 0.9362929914959575, 0.934737757111139, 0.9363453562900591, 0.9363296468518286, 0.9365338695488249, 0.9364500858782623, 0.9364605588370827, 0.936471031795903, 0.936471031795903]
