Entropy Sampling

[0.9350201867338336, 0.9360413055658832, 0.9392460477464692, 0.9397278063749234, 0.9471217540203282, 0.947556384087303, 0.947985777647447, 0.9476925332649097, 0.9480695617567433, 0.9480276697020952]
[0.9268564725842685, 0.9338995742719947, 0.9351301533772851, 0.9361460357025035, 0.9410578791100033, 0.9466138128577188, 0.9415291647247954, 0.9459278304628549, 0.9431891373902297, 0.941885247189305]
[0.9294227305098236, 0.9301767835448871, 0.928375434627791, 0.9255896275815844, 0.929338946839261, 0.9321614092413388, 0.9476456788571908, 0.9420269364500858, 0.9481483808805664, 0.9477923002806753]
[0.616357, 0.627736, 0.653139, 0.595693, 0.658269, 0.701671, 0.760849, 0.690676, 0.775662, 0.769165]
[0.641265, 0.659436, 0.696659, 0.680744, 0.689816, 0.747219, 0.81834, 0.705384, 0.800641, 0.798116]
[0.678795, 0.652802, 0.702077, 0.666916, 0.684953, 0.721937, 0.777134, 0.764856, 0.783514, 0.778752]
[309797, 557627, 755897, 914507, 1041397, 1142907, 1224117, 1289087, 1341057, 1382637]

Margin Sampling
[0.9342713662569972, 0.9367534704949022, 0.939188446171328, 0.9399110841140093, 0.9413615965062027, 0.9474830729916687, 0.9479438855927987, 0.9478810475108265, 0.9479491220996298, 0.9479019935381505]
[0.9313965240067655, 0.9316478763346546, 0.9332240648907927, 0.9365963752899715, 0.9398430095252059, 0.9465195557347604, 0.9467394890216634, 0.9469594223085664, 0.9457131336827829, 0.945063806835736]
[0.9315487411503498, 0.9272600645134264, 0.9224843952913577, 0.927349084663399, 0.9343345481965565, 0.926155167357882, 0.941775585438398, 0.9317267814502953, 0.9456715261195593, 0.9338109002555401]
[0.628868, 0.624812, 0.598763, 0.599878, 0.654467, 0.688918, 0.717447, 0.718168, 0.756391, 0.727512]
[0.688268, 0.645716, 0.629883, 0.622183, 0.695213, 0.711411, 0.746497, 0.738078, 0.809367, 0.766657]
[0.665298, 0.653492, 0.644706, 0.633067, 0.690985, 0.696194, 0.736984, 0.736943, 0.778186, 0.742823]
[309797, 557627, 755897, 914507, 1041397, 1142907, 1224117, 1289087, 1341057, 1382637]

Random Sampling
[0.9343342043389695, 0.9373294862463148, 0.9391622636371729, 0.9411940282876099, 0.9466923604601842, 0.9481114538113915, 0.9477553713468819, 0.9477867903878681, 0.9479700681269538, 0.9478967570313196]
[0.9290243864123121, 0.9328313268784659, 0.9320406143469814, 0.9393874334309069, 0.9414663266428231, 0.9467866175831426, 0.9354076882393293, 0.9314436525682448, 0.9470693889520179, 0.9457654987510932]
[0.9269354027899962, 0.9136714004440535, 0.9207301746889531, 0.9292289807716476, 0.9350467093963386, 0.9352928239286163, 0.9331825227263206, 0.9468078421515647, 0.948169326798207, 0.9465198357840057]
[0.593212, 0.581648, 0.593316, 0.64225, 0.65201, 0.702379, 0.713607, 0.783044, 0.76348, 0.770297]
[0.672914, 0.651757, 0.679516, 0.63495, 0.779349, 0.714534, 0.774637, 0.807653, 0.835986, 0.82559]
[0.65192, 0.627313, 0.637105, 0.681126, 0.6678, 0.731324, 0.727907, 0.774304, 0.77196, 0.769696]
[309797, 557627, 755897, 914507, 1041397, 1142907, 1224117, 1289087, 1341057, 1382637]

Least Confidence Sampling
[0.9354443437871465, 0.9350306597474957, 0.9392303382259762, 0.9400105777437987, 0.9417543345185294, 0.9474673634711757, 0.9478286824425163, 0.9480643252499122, 0.9478967570313196, 0.9480224331952641]
[0.9322081825655741, 0.9318311540737405, 0.9363659689894065, 0.9363869150167307, 0.9394397984992171, 0.9392774667874554, 0.9420318693805736, 0.9469960778563835, 0.9466138128577188, 0.9461739462839129]
[0.9332663063968832, 0.913655691005823, 0.9335071844497508, 0.94087491097985, 0.9378168070043149, 0.9454934858196138, 0.9340255959113569, 0.9479912864982615, 0.9333605630262661, 0.9483892589334338]
[0.640499, 0.610574, 0.657278, 0.700588, 0.720999, 0.748426, 0.722631, 0.771245, 0.719115, 0.769385]
[0.690391, 0.679033, 0.674767, 0.724288, 0.763814, 0.78928, 0.765675, 0.799085, 0.746649, 0.821693]
[0.667995, 0.661952, 0.699187, 0.7235, 0.743705, 0.755855, 0.749336, 0.775023, 0.746127, 0.784656]
[309797, 557627, 755897, 914507, 1041397, 1142907, 1224117, 1289087, 1341057, 1382637]

